Datetime (he),PV Gen (kW/rated kW),System Load (kW),Site Load (kW),Deferral Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),Power Max (kW),Power Min (kW),Energy Max (kWh),Energy Min (kWh),Critical Load (kW)
3/29/17 7:00,0.051118,6416.439888,641.6439888,6416.439888,0.01,49.55967,49.55967,49.55967,5035,0.00009,0.01980529,0,10,2000,-2000,10000,500,128.3287978
3/29/17 8:00,0.3324575,11374.79821,1137.479821,11374.79821,0.01,24.37328,24.37328,24.37328,4899,0.00009,0.005,0,10,2000,-2000,10000,500,227.4959642
3/29/17 9:00,0.639235,11433.95835,1143.395835,11433.95835,0.01,5.86788,5.86788,5.86788,5351,0.00009,0.005,0,10,2000,-2000,10000,500,228.679167
3/29/17 10:00,0.867085,11359.49271,1135.949271,11359.49271,0.01,0.86948,0.86948,0.86948,5916,0.00009,0.005,0,10,2000,-2000,10000,500,227.1898542
3/29/17 11:00,0.996385,11472.28371,1147.228371,11472.28371,0.01,0.97993,0.97993,0.97993,6675,0.00009,0.005,0,10,2000,-2000,10000,500,229.4456742
3/29/17 12:00,1,11215.25335,1121.525335,11215.25335,0.01,0.99246,0.99246,0.99246,6135,0.00009,0.005,0,10,2000,-2000,10000,500,224.305067
3/29/17 13:00,1,12085.59531,1208.559531,12085.59531,0.01,1.90238,1.90238,1.90238,6634,0.00009,0.008,0,10,2000,-2000,10000,500,241.7119062
3/29/17 14:00,0.84439,12476.32323,1247.632323,12476.32323,0.01,2.80274,2.80274,2.80274,6151,0.00009,0.008,0,10,2000,-2000,10000,500,249.5264646
3/29/17 15:00,0.819975,12572.94055,1257.294055,12572.94055,0.01,3.8371,3.8371,3.8371,6936,0.00009,0.008,0,10,2000,-2000,10000,500,251.458811
3/29/17 16:00,0.69656,12706.13359,1270.613359,12706.13359,0.01,9.42607,9.42607,9.42607,6918,0.00009,0.01026973,0,10,2000,-2000,10000,2500,254.1226718
3/29/17 17:00,0.342772,11393.90009,1139.390009,11393.90009,0.01,19.2,19.2,19.2,6303,0.00009,0.00688126,0,10,2000,-2000,10000,2500,227.8780018
3/29/17 18:00,0.1504515,9163.407015,916.3407015,9163.407015,0.01,37.40352,37.40352,37.40352,6252,0.00009,0.01261096,0,10,2000,-2000,10000,2500,183.2681403
3/29/17 19:00,0,9181.941457,918.1941457,9181.941457,0.01,55.52443,55.52443,55.52443,6553,0.00009,0.02839517,0,0,2000,-2000,10000,2500,183.6388291
3/29/17 20:00,0,7626.076759,762.6076759,7626.076759,0.01,51.3099,51.3099,51.3099,6565,0.00009,0.01879659,0,0,2000,-2000,10000,2500,152.5215352
3/29/17 21:00,0,7219.003308,721.9003308,7219.003308,0.01,38.12413,38.12413,38.12413,6617,0.00009,0.00893316,0,0,2000,-2000,10000,500,144.3800662
3/29/17 22:00,0,3493.568594,349.3568594,3493.568594,0.01,28.2198,28.2198,28.2198,6850,0.00009,0.005,0,0,2000,-2000,10000,500,69.87137188
3/29/17 23:00,0,2999.921,299.9921,2999.921,0.01,21.92064,21.92064,21.92064,6391,0.00009,0.005,0,0,2000,-2000,10000,500,59.99842
3/30/17 0:00,0,2877.699021,287.7699021,2877.699021,0.01,6.75344,6.75344,6.75344,6388,0.00009,0.00629564,0,0,2000,-2000,10000,500,57.55398042
3/30/17 1:00,0,2877.699,287.7699,2877.699,0.01,4.34628,4.34628,4.34628,5638,0.00009,0.0092112,0,0,2000,-2000,10000,500,57.55398
3/30/17 2:00,0,2877.699001,287.7699001,2877.699001,0.01,1.80172,1.80172,1.80172,5193,0.00009,0.00413139,0,0,2000,-2000,10000,500,57.55398002
3/30/17 3:00,0,2877.699002,287.7699002,2877.699002,0.01,2.03304,2.03304,2.03304,5193,0.00009,0.00437122,0,0,2000,-2000,10000,500,57.55398004
3/30/17 4:00,0,2999.92098,299.992098,2999.92098,0.01,8.38707,8.38707,8.38707,5193,0.00009,0.01316193,0,0,2000,-2000,10000,500,59.9984196
3/30/17 5:00,0,3493.583151,349.3583151,3493.583151,0.01,26.77234,26.77234,26.77234,5193,0.00009,0.003,0,0,2000,-2000,10000,500,69.87166302
3/30/17 6:00,0,7150.011688,715.0011688,7150.011688,0.01,39.62304,39.62304,39.62304,5193,0.00009,0.01066414,0,0,2000,-2000,10000,500,143.0002338
3/30/17 7:00,0.0522295,5002.063852,500.2063852,5002.063852,0.01,44.50594,44.50594,44.50594,5055,0.00009,0.01774721,0,10,2000,-2000,10000,500,100.041277
3/30/17 8:00,0.254558,11921.61895,1192.161895,11921.61895,0.01,15.33357,15.33357,15.33357,5063,0.00009,0.0135801,0,10,2000,-2000,10000,500,238.432379
3/30/17 9:00,0.633925,10952.64222,1095.264222,10952.64222,0.01,0.17358,0.17358,0.17358,5361,0.00009,0.01669232,0,10,2000,-2000,10000,500,219.0528444
3/30/17 10:00,0.870285,10524.37166,1052.437166,10524.37166,0.01,0,0,0,5879,0.00009,0.01821083,0,10,2000,-2000,10000,500,210.4874332
3/30/17 11:00,1,10622.32918,1062.232918,10622.32918,0.01,0,0,0,6095,0.00009,0.0103735,0,10,2000,-2000,10000,500,212.4465836
3/30/17 12:00,1,10130.57541,1013.057541,10130.57541,0.01,0,0,0,7019,0.00009,0.00594377,0,10,2000,-2000,10000,500,202.6115082
3/30/17 13:00,1,10627.35648,1062.735648,10627.35648,0.01,0,0,0,6543,0.00009,0.008,0,10,2000,-2000,10000,500,212.5471296
3/30/17 14:00,1,10750.89609,1075.089609,10750.89609,0.01,0,0,0,6550,0.00009,0.007,0,10,2000,-2000,10000,500,215.0179218
3/30/17 15:00,0.934215,10888.33722,1088.833722,10888.33722,0.01,0,0,0,6502,0.00009,0.008,0,10,2000,-2000,10000,500,217.7667444
3/30/17 16:00,0.729365,11392.16209,1139.216209,11392.16209,0.01,0,0,0,7278,0.00009,0.01182635,0,10,2000,-2000,10000,2500,227.8432418
3/30/17 17:00,0.449874,10336.8863,1033.68863,10336.8863,0.01,9.84,9.84,9.84,7211,0.00009,0.01046921,0,10,2000,-2000,10000,2500,206.737726
3/30/17 18:00,0.1460765,8397.982945,839.7982945,8397.982945,0.01,36.31191,36.31191,36.31191,7378,0.00009,0.00732014,0,10,2000,-2000,10000,2500,167.9596589
3/30/17 19:00,0,8535.390432,853.5390432,8535.390432,0.01,53.50954,53.50954,53.50954,7792,0.00009,0.02020981,0,0,2000,-2000,10000,2500,170.7078086
3/30/17 20:00,0,7014.409789,701.4409789,7014.409789,0.01,49.80962,49.80962,49.80962,7717,0.00009,0.01731877,0,0,2000,-2000,10000,2500,140.2881958
3/30/17 21:00,0,6528.474865,652.8474865,6528.474865,0.01,38.85342,38.85342,38.85342,7602,0.00009,0.00998382,0,0,2000,-2000,10000,500,130.5694973
3/30/17 22:00,0,3493.568567,349.3568567,3493.568567,0.01,27.50573,27.50573,27.50573,7843,0.00009,0.005,0,0,2000,-2000,10000,500,69.87137134
3/30/17 23:00,0,2999.920977,299.9920977,2999.920977,0.01,13.83,13.83,13.83,7221,0.00009,0.005,0,0,2000,-2000,10000,500,59.99841954
3/31/17 0:00,0,2877.699,287.7699,2877.699,0.01,4.52552,4.52552,4.52552,6090,0.00009,0.004,0,0,2000,-2000,10000,500,57.55398
3/31/17 1:00,0,2877.698979,287.7698979,2877.698979,0.01,1.6575,1.6575,1.6575,5856,0.00009,0.003,0,0,2000,-2000,10000,500,57.55397958
3/31/17 2:00,0,2877.698981,287.7698981,2877.698981,0.01,1.1647,1.1647,1.1647,5369,0.00009,0.00303138,0,0,2000,-2000,10000,500,57.55397962
3/31/17 3:00,0,2877.698981,287.7698981,2877.698981,0.01,1.30832,1.30832,1.30832,5369,0.00009,0.00315785,0,0,2000,-2000,10000,500,57.55397962
3/31/17 4:00,0,2999.920957,299.9920957,2999.920957,0.01,3.14508,3.14508,3.14508,5369,0.00009,0.005,0,0,2000,-2000,10000,500,59.99841914
3/31/17 5:00,0,3493.583118,349.3583118,3493.583118,0.01,25,25,25,5369,0.00009,0.005,0,0,2000,-2000,10000,500,69.87166236
3/31/17 6:00,0,7143.632174,714.3632174,7143.632174,0.01,40.02201,40.02201,40.02201,5300,0.00009,0.00900935,0,0,2000,-2000,10000,500,142.8726435
3/31/17 7:00,0.0541765,6829.326369,682.9326369,6829.326369,0.01,41.47887,41.47887,41.47887,5950,0.00009,0.01362773,0,10,2000,-2000,10000,500,136.5865274
3/31/17 8:00,0.3315595,11589.6459,1158.96459,11589.6459,0.01,11.83698,11.83698,11.83698,6131,0.00009,0.01088613,0,10,2000,-2000,10000,500,231.792918
3/31/17 9:00,0.633095,11398.47561,1139.847561,11398.47561,0.01,0.04143,0.04143,0.04143,7809,0.00009,0.00504216,0,10,2000,-2000,10000,500,227.9695122
3/31/17 10:00,0.86302,11147.3349,1114.73349,11147.3349,0.01,0.01029,0.01029,0.01029,7134,0.00009,0.005,0,10,2000,-2000,10000,500,222.946698
3/31/17 11:00,1,11348.34615,1134.834615,11348.34615,0.01,0.0104,0.0104,0.0104,6852,0.00009,0.005,0,10,2000,-2000,10000,500,226.966923
3/31/17 12:00,1,11017.18863,1101.718863,11017.18863,0.01,0.01022,0.01022,0.01022,7290,0.00009,0.005,0,10,2000,-2000,10000,500,220.3437726
3/31/17 13:00,1,11738.54076,1173.854076,11738.54076,0.01,0.12081,0.12081,0.12081,7516,0.00009,0.00501669,0,10,2000,-2000,10000,500,234.7708152
3/31/17 14:00,1,11866.30561,1186.630561,11866.30561,0.01,0.01025,0.01025,0.01025,7806,0.00009,0.00501071,0,10,2000,-2000,10000,500,237.3261122
3/31/17 15:00,0.90936,12065.18275,1206.518275,12065.18275,0.01,0.01037,0.01037,0.01037,8246,0.00009,0.00501075,0,10,2000,-2000,10000,500,241.303655
3/31/17 16:00,0.714975,12866.43101,1286.643101,12866.43101,0.01,1.28,1.28,1.28,8832,0.00009,0.00630128,0,10,2000,-2000,10000,2500,257.3286202
3/31/17 17:00,0.4763465,11885.49286,1188.549286,11885.49286,0.01,11.11,11.11,11.11,9057,0.00009,0.0120259,0,10,2000,-2000,10000,2500,237.7098572
3/31/17 18:00,0.160447,9729.772113,972.9772113,9729.772113,0.01,32.57474,32.57474,32.57474,8845,0.00009,0.00286368,0,10,2000,-2000,10000,2500,194.5954423
3/31/17 19:00,0,9718.129422,971.8129422,9718.129422,0.01,52.34,52.34,52.34,9451,0.00009,0.01831847,0,0,2000,-2000,10000,2500,194.3625884
3/31/17 20:00,0,7992.71365,799.271365,7992.71365,0.01,47.15,47.15,47.15,9390,0.00009,0.01381407,0,0,2000,-2000,10000,2500,159.854273
3/31/17 21:00,0,7653.034419,765.3034419,7653.034419,0.01,40.44259,40.44259,40.44259,9271,0.00009,0.00738725,0,0,2000,-2000,10000,500,153.0606884
3/31/17 22:00,0,3493.568546,349.3568546,3493.568546,0.01,34.45239,34.45239,34.45239,9443,0.00009,0.0060143,0,0,2000,-2000,10000,500,69.87137092
3/31/17 23:00,0,2999.920956,299.9920956,2999.920956,0.01,28.75574,28.75574,28.75574,8464,0.00009,0.005,0,0,2000,-2000,10000,500,59.99841912
4/1/17 0:00,0,2877.698978,287.7698978,2877.698978,0.01,18.26351,18.26351,18.26351,7510,0.00009,0.003,0,0,2000,-2000,10000,500,57.55397956
4/1/17 1:00,0,2379.291687,237.9291687,2379.291687,0.01,23.8434,23.8434,23.8434,6730,0.00009,0.003,0,0,2000,-2000,10000,500,47.58583374
4/1/17 2:00,0,2379.291689,237.9291689,2379.291689,0.01,16.22,16.22,16.22,6339,0.00009,0.003,0,0,2000,-2000,10000,500,47.58583378
4/1/17 3:00,0,2379.291689,237.9291689,2379.291689,0.01,16.91,16.91,16.91,5830,0.00009,0.003,0,0,2000,-2000,10000,500,47.58583378
4/1/17 4:00,0,2501.513665,250.1513665,2501.513665,0.01,23.6452,23.6452,23.6452,5320,0.00009,0.003,0,0,2000,-2000,10000,500,50.0302733
4/1/17 5:00,0,2745.972178,274.5972178,2745.972178,0.01,29.68686,29.68686,29.68686,5320,0.00009,0.005,0,0,2000,-2000,10000,500,54.91944356
4/1/17 6:00,0,7514.851313,751.4851313,7514.851313,0.01,38.17,38.17,38.17,5463,0.00009,0.01064883,0,0,2000,-2000,10000,500,150.2970263
4/1/17 7:00,0.060995,6240.138998,624.0138998,6240.138998,0.01,31.55476,31.55476,31.55476,6278,0.00009,0.01,0,10,2000,-2000,10000,500,124.80278
4/1/17 8:00,0.34972,8100.527611,810.0527611,8100.527611,0.01,4.81988,4.81988,4.81988,6660,0.00009,0.0097883,0,10,2000,-2000,10000,500,162.0105522
4/1/17 9:00,0.660915,7789.651286,778.9651286,7789.651286,0.01,0.01025,0.01025,0.01025,7106,0.00009,0.00500057,0,10,2000,-2000,10000,500,155.7930257
4/1/17 10:00,0.894435,7457.716699,745.7716699,7457.716699,0.01,0.00756,0.00756,0.00756,7350,0.00009,0.005,0,10,2000,-2000,10000,500,149.154334
4/1/17 11:00,0.918615,7574.946045,757.4946045,7574.946045,0.01,0,0,0,7387,0.00009,0.005,0,10,2000,-2000,10000,500,151.4989209
4/1/17 12:00,1,7658.625318,765.8625318,7658.625318,0.01,0,0,0,7830,0.00009,0.005,0,10,2000,-2000,10000,500,153.1725064
4/1/17 13:00,1,7764.382623,776.4382623,7764.382623,0.01,0,0,0,8145,0.00009,0.005,0,10,2000,-2000,10000,500,155.2876525
4/1/17 14:00,1,5259.136265,525.9136265,5259.136265,0.01,0,0,0,8367,0.00009,0.005,0,10,2000,-2000,10000,500,105.1827253
4/1/17 15:00,0.938615,5218.805583,521.8805583,5218.805583,0.01,0,0,0,9248,0.00009,0.005,0,10,2000,-2000,10000,500,104.3761117
4/1/17 16:00,0.73523,5679.610169,567.9610169,5679.610169,0.01,0.40472,0.40472,0.40472,9418,0.00009,0.005,0,10,2000,-2000,10000,2500,113.5922034
4/1/17 17:00,0.457175,5267.793028,526.7793028,5267.793028,0.01,15.44859,15.44859,15.44859,9895,0.00009,0.01758731,0,10,2000,-2000,10000,2500,105.3558606
4/1/17 18:00,0.1516445,2966.679201,296.6679201,2966.679201,0.01,39.2,39.2,39.2,10024,0.00009,0.00942573,0,10,2000,-2000,10000,2500,59.33358402
4/1/17 19:00,0,3149.418571,314.9418571,3149.418571,0.01,63.21252,63.21252,63.21252,11725,0.00009,0.0293238,0,0,2000,-2000,10000,2500,62.98837142
4/1/17 20:00,0,3234.855243,323.4855243,3234.855243,0.01,49.35791,49.35791,49.35791,10055,0.00009,0.01566014,0,0,2000,-2000,10000,2500,64.69710486
4/1/17 21:00,0,2990.420989,299.0420989,2990.420989,0.01,45.82304,45.82304,45.82304,9676,0.00009,0.01175991,0,0,2000,-2000,10000,500,59.80841978
4/1/17 22:00,0,2745.957621,274.5957621,2745.957621,0.01,34.7,34.7,34.7,9492,0.00009,0.00502424,0,0,2000,-2000,10000,500,54.91915242
4/1/17 23:00,0,2501.513664,250.1513664,2501.513664,0.01,27.70521,27.70521,27.70521,8140,0.00009,0.00245369,0,0,2000,-2000,10000,500,50.03027328
4/2/17 0:00,0,2379.291686,237.9291686,2379.291686,0.01,24.43772,24.43772,24.43772,7487,0.00009,0.00717077,0,0,2000,-2000,10000,500,47.58583372
4/2/17 1:00,0,2379.286818,237.9286818,2379.286818,0.01,15.99,15.99,15.99,6477,0.00009,0.003,0,0,2000,-2000,10000,500,47.58573636
4/2/17 2:00,0,2379.286818,237.9286818,2379.286818,0.01,8.70242,8.70242,8.70242,6015,0.00009,0.003,0,0,2000,-2000,10000,500,47.58573636
4/2/17 3:00,0,2379.286819,237.9286819,2379.286819,0.01,9.4634,9.4634,9.4634,6015,0.00009,0.003,0,0,2000,-2000,10000,500,47.58573638
4/2/17 4:00,0,2501.508796,250.1508796,2501.508796,0.01,18.7,18.7,18.7,5515,0.00009,0.003,0,0,2000,-2000,10000,500,50.03017592
4/2/17 5:00,0,2745.967295,274.5967295,2745.967295,0.01,27.66928,27.66928,27.66928,5515,0.00009,0.02392913,0,0,2000,-2000,10000,500,54.9193459
4/2/17 6:00,0,3063.967331,306.3967331,3063.967331,0.01,33.71583,33.71583,33.71583,5561,0.00009,0.02908337,0,0,2000,-2000,10000,500,61.27934662
4/2/17 7:00,0.0630785,2966.664621,296.6664621,2966.664621,0.01,12.24194,12.24194,12.24194,5977,0.00009,0.01176986,0,10,2000,-2000,10000,500,59.33329242
4/2/17 8:00,0.3480835,2966.664621,296.6664621,2966.664621,0.01,0.00038,0.00038,0.00038,6144,0.00009,0.005,0,10,2000,-2000,10000,500,59.33329242
4/2/17 9:00,0.65297,2599.998687,259.9998687,2599.998687,0.01,0,0,0,7604,0.00009,0.005,0,10,2000,-2000,10000,500,51.99997374
4/2/17 10:00,0.8922,2111.110775,211.1110775,2111.110775,0.01,0,0,0,7308,0.00009,0.00373,0,10,2000,-2000,10000,500,42.2222155
4/2/17 11:00,1,2111.120471,211.1120471,2111.120471,0.01,0,0,0,7424,0.00009,0.0025,0,10,2000,-2000,10000,500,42.22240942
4/2/17 12:00,1,2111.120473,211.1120473,2111.120473,0.01,0,0,0,7781,0.00009,0.0025,0,10,2000,-2000,10000,500,42.22240946
4/2/17 13:00,1,2111.135014,211.1135014,2111.135014,0.01,0,0,0,8225,0.00009,0.0025,0,10,2000,-2000,10000,500,42.22270028
4/2/17 14:00,1,2111.120468,211.1120468,2111.120468,0.01,0,0,0,8391,0.00009,0.0025,0,10,2000,-2000,10000,500,42.22240936
4/2/17 15:00,0.95063,2111.110775,211.1110775,2111.110775,0.01,0,0,0,8824,0.00009,0.005,0,10,2000,-2000,10000,500,42.2222155
4/2/17 16:00,0.749635,2599.998686,259.9998686,2599.998686,0.01,0,0,0,9916,0.00009,0.005,0,10,2000,-2000,10000,2500,51.99997372
4/2/17 17:00,0.463944,2966.664621,296.6664621,2966.664621,0.01,0.01005,0.01005,0.01005,10163,0.00009,0.007,0,10,2000,-2000,10000,2500,59.33329242
4/2/17 18:00,0.153525,2966.66462,296.666462,2966.66462,0.01,29.55915,29.55915,29.55915,10063,0.00009,0.006,0,10,2000,-2000,10000,2500,59.3332924
4/2/17 19:00,0,3149.403998,314.9403998,3149.403998,0.01,53.77968,53.77968,53.77968,10323,0.00009,0.0206585,0,0,2000,-2000,10000,2500,62.98807996
4/2/17 20:00,0,3234.840664,323.4840664,3234.840664,0.01,45.7783,45.7783,45.7783,9766,0.00009,0.01304367,0,0,2000,-2000,10000,2500,64.69681328
4/2/17 21:00,0,2990.411249,299.0411249,2990.411249,0.01,35.64501,35.64501,35.64501,8796,0.00009,0.00664678,0,0,2000,-2000,10000,500,59.80822498
4/2/17 22:00,0,2745.952752,274.5952752,2745.952752,0.01,26.64836,26.64836,26.64836,8359,0.00009,0.00285,0,0,2000,-2000,10000,500,54.91905504
4/2/17 23:00,0,2501.508796,250.1508796,2501.508796,0.01,12.36262,12.36262,12.36262,7325,0.00009,0.004,0,0,2000,-2000,10000,500,50.03017592
4/3/17 0:00,0,2379.286819,237.9286819,2379.286819,0.01,2.01848,2.01848,2.01848,6343,0.00009,0.00388724,0,0,2000,-2000,10000,500,47.58573638
4/3/17 1:00,0,2877.698914,287.7698914,2877.698914,0.01,1.01587,1.01587,1.01587,6004,0.00009,0.003,0,0,2000,-2000,10000,500,57.55397828
4/3/17 2:00,0,2877.698913,287.7698913,2877.698913,0.01,0.53924,0.53924,0.53924,4998,0.00009,0.003,0,0,2000,-2000,10000,500,57.55397826
4/3/17 3:00,0,2877.698914,287.7698914,2877.698914,0.01,1.02198,1.02198,1.02198,4998,0.00009,0.003,0,0,2000,-2000,10000,500,57.55397828
4/3/17 4:00,0,2999.920894,299.9920894,2999.920894,0.01,8.07682,8.07682,8.07682,4998,0.00009,0.00938714,0,0,2000,-2000,10000,500,59.99841788
4/3/17 5:00,0,3901.089839,390.1089839,3901.089839,0.01,25.87921,25.87921,25.87921,4971,0.00009,0.00840768,0,0,2000,-2000,10000,500,78.02179678
4/3/17 6:00,0,7432.791664,743.2791664,7432.791664,0.01,43.51746,43.51746,43.51746,5428,0.00009,0.01115974,0,0,2000,-2000,10000,500,148.6558333
4/3/17 7:00,0.06713,7143.259715,714.3259715,7143.259715,0.01,49.29566,49.29566,49.29566,5279,0.00009,0.01882618,0,10,2000,-2000,10000,500,142.8651943
4/3/17 8:00,0.365585,12002.83436,1200.283436,12002.83436,0.01,20.89425,20.89425,20.89425,6510,0.00009,0.005,0,10,2000,-2000,10000,500,240.0566872
4/3/17 9:00,0.68565,11748.51736,1174.851736,11748.51736,0.01,0.02068,0.02068,0.02068,6654,0.00009,0.002,0,10,2000,-2000,10000,500,234.9703472
4/3/17 10:00,0.93218,11678.03151,1167.803151,11678.03151,0.01,0.01043,0.01043,0.01043,6667,0.00009,0.005,0,10,2000,-2000,10000,500,233.5606302
4/3/17 11:00,1,11723.99611,1172.399611,11723.99611,0.01,0,0,0,6659,0.00009,0.005,0,10,2000,-2000,10000,500,234.4799222
4/3/17 12:00,1,11331.14197,1133.114197,11331.14197,0.01,0,0,0,6976,0.00009,0.005,0,10,2000,-2000,10000,500,226.6228394
4/3/17 13:00,1,11858.85813,1185.885813,11858.85813,0.01,0,0,0,7095,0.00009,0.00485225,0,10,2000,-2000,10000,500,237.1771626
4/3/17 14:00,1,11887.59838,1188.759838,11887.59838,0.01,0,0,0,6875,0.00009,0.005,0,10,2000,-2000,10000,500,237.7519676
4/3/17 15:00,1,11980.26171,1198.026171,11980.26171,0.01,0,0,0,7962,0.00009,0.005,0,10,2000,-2000,10000,500,239.6052342
4/3/17 16:00,0.805735,12572.90455,1257.290455,12572.90455,0.01,0.0098,0.0098,0.0098,7217,0.00009,0.005,0,10,2000,-2000,10000,2500,251.458091
4/3/17 17:00,0.4984345,11365.24638,1136.524638,11365.24638,0.01,15.7272,15.7272,15.7272,6969,0.00009,0.01656323,0,10,2000,-2000,10000,2500,227.3049276
4/3/17 18:00,0.164869,9249.196725,924.9196725,9249.196725,0.01,36.8654,36.8654,36.8654,6480,0.00009,0.00681728,0,10,2000,-2000,10000,2500,184.9839345
4/3/17 19:00,0,9406.704574,940.6704574,9406.704574,0.01,61.70067,61.70067,61.70067,6674,0.00009,0.02613229,0,0,2000,-2000,10000,2500,188.1340915
4/3/17 20:00,0,7972.27319,797.227319,7972.27319,0.01,53.14249,53.14249,53.14249,6611,0.00009,0.01955856,0,0,2000,-2000,10000,2500,159.4454638
4/3/17 21:00,0,7429.512678,742.9512678,7429.512678,0.01,42.35679,42.35679,42.35679,6945,0.00009,0.01,0,0,2000,-2000,10000,500,148.5902536
4/3/17 22:00,0,3493.568484,349.3568484,3493.568484,0.01,29.20798,29.20798,29.20798,6056,0.00009,0.005,0,0,2000,-2000,10000,500,69.87136968
4/3/17 23:00,0,2999.920892,299.9920892,2999.920892,0.01,21.19873,21.19873,21.19873,5786,0.00009,0.01,0,0,2000,-2000,10000,500,59.99841784
4/4/17 0:00,0,2877.698914,287.7698914,2877.698914,0.01,12.15331,12.15331,12.15331,5345,0.00009,0.003,0,0,2000,-2000,10000,500,57.55397828
4/4/17 1:00,0,2877.698891,287.7698891,2877.698891,0.01,11.99821,11.99821,11.99821,4868,0.00009,0.003,0,0,2000,-2000,10000,500,57.55397782
4/4/17 2:00,0,2877.698892,287.7698892,2877.698892,0.01,11.98134,11.98134,11.98134,4868,0.00009,0.003,0,0,2000,-2000,10000,500,57.55397784
4/4/17 3:00,0,2877.698894,287.7698894,2877.698894,0.01,11.98128,11.98128,11.98128,4868,0.00009,0.003,0,0,2000,-2000,10000,500,57.55397788
4/4/17 4:00,0,2999.920871,299.9920871,2999.920871,0.01,15.62561,15.62561,15.62561,4868,0.00009,0.003,0,0,2000,-2000,10000,500,59.99841742
4/4/17 5:00,0,3493.582976,349.3582976,3493.582976,0.01,30.91782,30.91782,30.91782,4860,0.00009,0.00409373,0,0,2000,-2000,10000,500,69.87165952
4/4/17 6:00,0,7458.795322,745.8795322,7458.795322,0.01,52.6505,52.6505,52.6505,5428,0.00009,0.02110889,0,0,2000,-2000,10000,500,149.1759064
4/4/17 7:00,0.073577,7238.739528,723.8739528,7238.739528,0.01,52.08643,52.08643,52.08643,6153,0.00009,0.02284703,0,10,2000,-2000,10000,500,144.7747906
4/4/17 8:00,0.380402,12148.2721,1214.82721,12148.2721,0.01,25.19852,25.19852,25.19852,6471,0.00009,0.00719254,0,10,2000,-2000,10000,500,242.965442
4/4/17 9:00,0.7073,11905.92939,1190.592939,11905.92939,0.01,15.28712,15.28712,15.28712,6644,0.00009,0.01414725,0,10,2000,-2000,10000,500,238.1185878
4/4/17 10:00,0.94393,11597.02078,1159.702078,11597.02078,0.01,4.55689,4.55689,4.55689,6659,0.00009,0.00728601,0,10,2000,-2000,10000,500,231.9404156
4/4/17 11:00,1,11793.17064,1179.317064,11793.17064,0.01,1.24181,1.24181,1.24181,6885,0.00009,0.005,0,10,2000,-2000,10000,500,235.8634128
4/4/17 12:00,1,11495.3255,1149.53255,11495.3255,0.01,1.03527,1.03527,1.03527,6622,0.00009,0.005,0,10,2000,-2000,10000,500,229.90651
4/4/17 13:00,1,12110.58369,1211.058369,12110.58369,0.01,1.04563,1.04563,1.04563,6678,0.00009,0.005,0,10,2000,-2000,10000,500,242.2116738
4/4/17 14:00,1,12089.32466,1208.932466,12089.32466,0.01,3.11634,3.11634,3.11634,6901,0.00009,0.00541741,0,10,2000,-2000,10000,500,241.7864932
4/4/17 15:00,1,12095.16031,1209.516031,12095.16031,0.01,5.18884,5.18884,5.18884,6865,0.00009,0.00731013,0,10,2000,-2000,10000,500,241.9032062
4/4/17 16:00,0.79305,12543.19219,1254.319219,12543.19219,0.01,16.02266,16.02266,16.02266,6382,0.00009,0.01327561,0,10,2000,-2000,10000,2500,250.8638438
4/4/17 17:00,0.50068,11144.66389,1114.466389,11144.66389,0.01,26.46898,26.46898,26.46898,6373,0.00009,0.007,0,10,2000,-2000,10000,2500,222.8932778
4/4/17 18:00,0.1714125,8922.998683,892.2998683,8922.998683,0.01,44.02834,44.02834,44.02834,6606,0.00009,0.01147982,0,10,2000,-2000,10000,2500,178.4599737
4/4/17 19:00,0,8909.175199,890.9175199,8909.175199,0.01,72.17926,72.17926,72.17926,6242,0.00009,0.03250112,0,0,2000,-2000,10000,2500,178.183504
4/4/17 20:00,0,7388.36996,738.836996,7388.36996,0.01,55.45316,55.45316,55.45316,6660,0.00009,0.01809316,0,0,2000,-2000,10000,2500,147.7673992
4/4/17 21:00,0,7097.113869,709.7113869,7097.113869,0.01,44.78,44.78,44.78,6600,0.00009,0.01047114,0,0,2000,-2000,10000,500,141.9422774
4/4/17 22:00,0,3493.568464,349.3568464,3493.568464,0.01,33.33762,33.33762,33.33762,6233,0.00009,0.00589351,0,0,2000,-2000,10000,500,69.87136928
4/4/17 23:00,0,2999.920871,299.9920871,2999.920871,0.01,27.65071,27.65071,27.65071,5852,0.00009,0.004,0,0,2000,-2000,10000,500,59.99841742
4/5/17 0:00,0,2877.698893,287.7698893,2877.698893,0.01,19.28861,19.28861,19.28861,5372,0.00009,0.003,0,0,2000,-2000,10000,500,57.55397786
4/5/17 1:00,0,2877.698868,287.7698868,2877.698868,0.01,19.18371,19.18371,19.18371,4793,0.00009,0.00607417,0,0,2000,-2000,10000,500,57.55397736
4/5/17 2:00,0,2877.698868,287.7698868,2877.698868,0.01,17.00766,17.00766,17.00766,4793,0.00009,0.00347998,0,0,2000,-2000,10000,500,57.55397736
4/5/17 3:00,0,2877.698869,287.7698869,2877.698869,0.01,17.851,17.851,17.851,4793,0.00009,0.00430218,0,0,2000,-2000,10000,500,57.55397738
